bug_id,creation_date,component_name,product_name,short_description,long_description,assignee_name,reporter_name,resolution_category,resolution_code,status_category,status_code,update_date,quantity_of_votes,quantity_of_comments,resolution_date,bug_fix_time,severity_category,severity_code
FIREFOX_BUILD_SYSTEM-300123,2005-07-08,General,FIREFOX_BUILD_SYSTEM,Visual Studio 2003 Build Failure Caused by mar.c,"User-Agent:       Mozilla/5.0 (Windows U Windows NT 5.1 en-US rv:1.8b2) Gecko/20050705 Firefox/1.0+ (bangbang023)
Build Identifier: Mozilla/5.0 (Windows U Windows NT 5.1 en-US rv:1.8b2) Gecko/20050705 Firefox/1.0+ (bangbang023)

Staring with my morning build on July 6th I have not been able to successfully
build Firefox using Visual Studio 2003. The error I get is as follows:

mar.c
/cygdrive/j/mozilla/mozilla/build/cygwin-wrapper /cygdrive/j/mozilla/mozilla/bui
ld/cygwin-wrapper cl -Fohost_mar.obj -c -TC -nologo -Fdhost_mar.pdb -DXP_WIN32 -
DXP_WIN -DWIN32 -D_WIN32 -DNO_X11 -O2 -GAL7 -arch:SSE2  -I../../../dist/include/
libmar -I../../../dist/include/mar -I../../../dist/include -I../../../dist/inclu
de/nspr    -I../../../dist/sdk/include -I../../../dist/include/nspr /cygdrive/j/
mozilla/mozilla/modules/libmar/tool/mar.c
mar.c
/cygdrive/j/mozilla/mozilla/build/cygwin-wrapper link -NOLOGO -OUT:mar.exe -PDB:
mar.pdb host_mar.obj  ../../../dist/host/lib/hostmar.lib ws2_32.lib
host_mar.obj : warning LNK4218: non-native module found restarting link with /L
TCG
../../../dist/host/lib/hostmar.lib : warning LNK4003: invalid library format li
brary ignored
../../../dist/host/lib/hostmar.lib : warning LNK4003: invalid library format li
brary ignored
host_mar.obj : error LNK2001: unresolved external symbol _mar_create
host_mar.obj : error LNK2001: unresolved external symbol _mar_enum_items
host_mar.obj : error LNK2001: unresolved external symbol _mar_extract
host_mar.obj : error LNK2001: unresolved external symbol _mar_open
host_mar.obj : error LNK2001: unresolved external symbol _mar_close
mar.exe : fatal error LNK1120: 5 unresolved externals
make[4]: *** [mar.exe] Error 96
make[4]: Leaving directory `/cygdrive/j/mozilla/mozilla/modules/libmar/tool'
make[3]: *** [libs] Error 2
make[3]: Leaving directory `/cygdrive/j/mozilla/mozilla/modules/libmar'
make[2]: *** [tier_1] Error 2
make[2]: Leaving directory `/cygdrive/j/mozilla/mozilla'
make[1]: *** [default] Error 2
make[1]: Leaving directory `/cygdrive/j/mozilla/mozilla'
make: *** [build] Error 2 

Reproducible: Always

Steps to Reproduce:
1.Attempt to build Firefox using VS 2003

Actual Results:  
Received error above

Expected Results:  
Successfully compiled as it did on July 5th and before. 

I have already tried nuking my tree and still get the same error.",cls,bangbang023,worksforme,1,resolved,4,2018-11-26,0,41,2005-07-13,5,normal,2
CALENDAR-473194,2009-01-12,General,CALENDAR,Hitting enter to edit recurring meetings doesn't work,"User-Agent:       Mozilla/5.0 (Macintosh U Intel Mac OS X 10.5 en-US rv:1.9.0.5) Gecko/2008120121 Firefox/3.0.5
Build Identifier: Lightning 1.x nightly build running under Thunderbird 3.0 b1

If I open a recurring meeting I get a pop up asking if I want to Edit just this occurrence or Edit all occurrences.  Hitting enter should then open the highlighted option.  It does not and does not show an error.  The only way to select an option is to actually click it with the mouse.

Reproducible: Always

Steps to Reproduce:
1.Create a recurring meeting
2.Double click it
3.Hit enter
Actual Results:  
Nothing happens.

Expected Results:  
The meeting item should be opened.",philipp,peter.hoots,worksforme,1,resolved,4,2011-02-27,0,8,2011-02-20,769,normal,2
WWW.MOZILLA.ORG-372041,2007-02-27,General,WWW.MOZILLA.ORG,Push the Thunderbird 2 start page out to production,"Spinning off from Bug 370828.

We're ready for the en-US start page to get pushed out so we can start the localization process.

Here's the URL:

https://www.trunk.stage.mozilla.com/en-US/thunderbird/2.0/start/

Note: the page uses several images and a CSS file so those will need to get pushed as well.",wclouser,mscott,worksforme,1,resolved,4,2012-08-23,0,14,2007-03-01,2,normal,2
MOZILLA_LOCALIZATIONS-427386,2008-04-06,he / Hebrew,MOZILLA_LOCALIZATIONS,Web handler updates for Firefox 3+ for Hebrew (he),"suggested mail handler (mail.walla.co.il) in addition to en-US defaults (tracking bug 413630).
are there any additional suggestions for either mailto or webcal?
can you get me a contact at walla.co.il assuming you still want this provider",l10n,mic,worksforme,1,resolved,4,2008-05-30,0,20,2008-05-27,51,normal,2
FIREFOX-254056,2004-08-02,Tabbed Browser,FIREFOX,focus lost when closing tab,"Steps:

1. Open a URL from history in a new tab using middle-click.
2. Close the history sidebar
3. Close the newly-opened tab with ctrl+w or by clicking the close box
4. Try to use pgdown in the now-current tab.

Result: keyboard navigation (tab up/down) don't work.  If you hit tab a couple
of times focus will return to the URL bar

Exepcted result: the page content should have the keyboard focus

One clue to what's happening may lie in what happens if you don't close the
history sidebar.  If you do that focus returns to the history sidebar instead
of going to the next tab.  Perhaps we're still trying to focus the history
sidebar for some reason when it's closed?",bryner,bryner,worksforme,1,resolved,4,2019-05-03,0,22,2005-03-09,219,normal,2
SOCORRO-865791,2013-04-25,Backend,SOCORRO,Allow for arbitrary classification of crashes at processing and on-demand,"Here's what I think I'd like to do about hang processing it will also help solve a few other problems I've been dealing with. I would like a way to do arbitrary classification of crash reports.

The classifier will be a python function (or class?). The classifier will receive the data from hbase (specifically the processed JSON). The classified will produce:
  classification: string
  associateddata: valuestring [optional]

Because we may revise classifications regularly when we store a classification we should also store the version number of the classifier which produced it.

The classifications should be stored in both hbase and postgres. I'm going to throw out these strawmen and let the experts refine as necessary:

* Add an hbase family classifications: each classification will be stored separately as a little JSON e.g.

classifications:flash-hang-classification '{version: 3 classification: bugNNNNNN associateddata: highcpu}'

* In postgres have a partitioned join table with the data:

CREATE TABLE classifications (
  uuid text NOT NULL
  classification text NOT NULL
  version integer NOT NULL
  associateddata text NULL
)

As for applying classifications I propose the following setup:

* At processing time each classifier decides whether it wants to process a particular report. For example the Flash hang classifier would run only for Firefox plugin hang reports which have all four Flash minidumps in the report.

* The API will expose a way to request classification of other queries of crashes as requested by authenticated users.

* The middleware and the new web-facing API layer will expose classifications.

* Classifiers will be deployed as part of the regular Socorro release cycle. I'm not sure whether we should just check them into the Socorro codebase or whether they should live in some separate config repository (they are going to be very specific to Mozilla's use-cases).",lars,benjamin,worksforme,1,resolved,4,2013-08-08,0,19,2013-08-05,102,normal,2
INFRASTRUCTURE_&_OPERATIONS_GRAVEYARD-390569,2007-08-01,WebOps: Other,INFRASTRUCTURE_&_OPERATIONS_GRAVEYARD,Thunderbird 2.0.0.6 push to production,"Can you push the thunderbird 2.0.0.6 changes live for production?

Note: mozilla-europe.org will need to be synched too.",reed,mscott,worksforme,1,resolved,4,2019-03-06,0,2,2007-08-01,0,blocker,6
CORE-507067,2009-07-28,SVG,CORE,SVG: GetAnimVal / GetBaseVal is wrong for em/ex units in display:none,"Created attachment 391255
Test case to demonstrate problem

SVG 1.1 section 4.3 describes the 'value' member of an SVGLength as:

> The value as an floating point value in user units.

Currently in our implementation when an SVGAnimatedLength is animated the value attribute is not in user units but in the specified units.

The attached testcase passes on Opera 10b2. We fail because we seem to return values in em's rather than user units.",brian,brian,worksforme,1,resolved,4,2009-10-31,0,36,2009-08-20,23,normal,2
BUGZILLA-351958,2006-09-09,Documentation,BUGZILLA,Allow buidling the API documentation without the rest of the build environment,Allow makedocs.pl to build the API documents without the rest of the environment being needed.,mozilla+bmo,mozilla+bmo,worksforme,1,resolved,4,2006-09-14,0,6,2006-09-14,5,normal,2
BUGZILLA-342749,2006-06-26,Bugzilla-General,BUGZILLA,Replace Bugzilla::Util's min and max with the List::Util equivalents,List::Util is included in perl 5.8 so we can use it now.,mkanat,mkanat,worksforme,1,resolved,4,2006-06-27,0,9,2006-06-27,1,normal,2
THUNDERBIRD-439380,2008-06-15,Mail Window Front End,THUNDERBIRD,Unread counts incorrect after IMAP filter move,"When moving a message from an IMAP folder during a filter operation the unread count is off by one (one less unread is indicated than is present) This is a regression that is not present in the 2008-06-13 nightly but is present in 2008-06-14. Likely cause: bug 435153

STR:

Create an IMAP account with an inbox and a subfolder (called TEST). Add at least one message to the INBOX folder and mark it as unread. Create a message filter for the IMAP account that moves a message from the INBOX to the subfolder TEST if for example the subject contains moveme.

Send a message to the IMAP account that matches the filter. The message moves to the TEST folder.

Expected result: unread count on INBOX remains unchanged.

Actual result: unread count on INBOX is decremented by one.",mozilla,rkent,worksforme,1,resolved,4,2008-07-13,0,12,2008-06-17,2,normal,2
TOOLKIT-340715,2006-06-07,XUL Widgets,TOOLKIT,Replace deprecated preventBubble() on MOZILLA_1_8_BRANCH,"Running Sunbird (build from MOZILLA_1_8_BRANCH) I got the following warning:

Warning: Event=command use of preventBubble() is deprecated. Use W3C standard stopPropagation() instead. This seems to be caused by /toolkit/content/widgets/textbox.xml line 280. 

http://bonsai.mozilla.org/cvsblame.cgi?file=mozilla/toolkit/content/widgets/textbox.xml&rev=1.21.4.6&mark=280#272",ssitter,ssitter,worksforme,1,resolved,4,2006-06-17,0,7,2006-06-17,10,minor,2
CORE-438997,2008-06-12,Layout,CORE,DoApplyRenderingChangeToTree should not invalidate SVG frames,"Created attachment 324909
fix

DoApplyRenderingChangeToTree calls aFrame->Invalidate(aFrame->GetOverflowRect()) for all kinds of frames including SVG frames. This is incorrect for SVG frames since their mRects are not meaningful in this context (they're used to store device-pixel bounds). We should just ignore SVG frames since they do their own invalidation on style context changes.

I don't have a test I just noticed this was causing unnecessary and unwanted invalidation.",roc,roc,worksforme,1,resolved,4,2008-06-14,0,3,2008-06-14,2,normal,2
DEVELOPER.MOZILLA.ORG-676951,2011-08-05,Wiki pages,DEVELOPER.MOZILLA.ORG,search: restore and repair the 'wiki_pages' search views & tests,The team identified this as being necessary in bug 676346.,lcrouch,jkarahalis,worksforme,1,resolved,4,2013-11-11,0,3,2011-10-04,60,normal,2
THUNDERBIRD-476836,2009-02-04,General,THUNDERBIRD,(Activity Manager) %s should be added in plural-form messages,"This a bug is related to plural-form messages especially those located in Activity Manager.

In Arabic locale (I don't know if this applies on other locales too) for some numbers (precisely for n = 0 1 or 2) the noun that succeeds the number doesn't need any preceding number because the meaning of the number is within the noun it self i.e. if you're saying 'two-days' (it is one word in Arabic) it makes a bit non-sense to say '2 two-days'. In order to solve that if we have a plural message (let's say '%s days') '%s' is removed for entries where n = 0 1 or 2.

Now the problem is that many plural messages doesn't contain a '%s' within (e.g. 'days=daydays' in mail/chrome/messenger/activity.properties) which means that the '%s' is externally added and the localizer can't remove the '%s' for n=012.

My request is to unify the structure of localized plural messages and make sure that all of them become as 'days=%s day%s days' instead of 'days=daydays'.


Besides some other messages need to have the plural-form too (like 'autoRetry=Trying again in %S seconds' in the same file).


Note: That bug is *not* related to the plural-form rules but to the format of plural messages.


Thanks",standard8,linux.anas,worksforme,1,resolved,4,2009-02-10,0,5,2009-02-10,6,normal,2
MOZILLA_LOCALIZATIONS-472044,2009-01-04,ru / Russian,MOZILLA_LOCALIZATIONS,[ru] Small update for Russian spellchecking dictionary,"Created attachment 355294
Patch

Small update for Russian spellchecking dictionary",unghost,unghost,worksforme,1,resolved,4,2009-01-04,0,3,2009-01-04,0,normal,2
CORE-459938,2008-10-14,Audio/Video,CORE,Video has incorrect colours,"The video in the URL when played using  has a gray background. The background should be white as it is in other Theora players. This is a bug in the liboggplay library we use and a ticket is open for it:

http://trac.annodex.net/ticket/421",cajbir.bugzilla,cajbir.bugzilla,worksforme,1,resolved,4,2008-10-28,0,3,2008-10-28,14,normal,2
CORE-426646,2008-04-02,Document Navigation,CORE,Using location.replace breaks iframe history,"User-Agent:       Mozilla/5.0 (Windows U Windows NT 5.1 en-US rv:1.9b5) Gecko/2008032620 Firefox/3.0b5
Build Identifier: Mozilla/5.0 (Windows U Windows NT 5.1 en-US rv:1.9b5) Gecko/2008032620 Firefox/3.0b5

When using 2 dynamically generated iframes inserted into the page via Javascript innerHTML property both loaded with about:blank at first and then populated using frames[framename].location.replace(url) Firefox appears to confuse the history items between the iframes.

Reproducible: Always

Steps to Reproduce:
1. Visit linked URL.
2. Click link in iframe1.
3. Click back button.
Actual Results:  
iframe2 moves to iframe1's previous URL in the history.

Expected Results:  
iframe1 should move to previous URL in its history.

Regression started at Firefox 3 Beta 4.  Beta 3 does not exhibit this bug.",bugs,rmcauley,worksforme,1,resolved,4,2012-08-07,0,41,2008-04-29,27,normal,2
CORE-175787,2002-10-21,Widget,CORE,Resize large images to fit in treeview instead of cropping,"User-Agent:       Mozilla/5.0 (X11 U Linux i686 en-US rv:1.2b) Gecko/20021020 Phoenix/0.3
Build Identifier: Mozilla/5.0 (X11 U Linux i686 en-US rv:1.2b) Gecko/20021020 Phoenix/0.3

Favicons are displayed next to the bookmarks in the bookmark sidebar. However
large favicons such as the one used at http://www.trolltech.com/ won't be
resized to fit the allocated space but gets cropped instead.
The favicon does look good in the location field and on the tabs though!

Reproducible: Always

Steps to Reproduce:
1. Go to http://www.trolltech.com/
2. Make a bookmark to the page.
3. Open the bookmarks sidebar and observe the upper left quarter of the QT logo.

Actual Results:  
I observed the upper left quarter of the QT logo :-)

Expected Results:  
Display the entire logo.",takeshi2,micke,worksforme,1,resolved,4,2019-08-22,35,113,2006-05-04,1291,trivial,1
RELEASE_ENGINEERING-378529,2007-04-23,General,RELEASE_ENGINEERING,make buildbot auto-install and update configs from CVS,"Our buildbot installs (both buildmaster and buildslaves) should update from our buildbot CVS vendor import automatically. This includes:

1) the buildbot install itself
2) the master.cfg (and any included files)

For #1 we'll want to check out from cvs.mozilla.org/cvsroot/mozilla/tools/buildbot and run python setup.py install. Buildbot should be shut down before this action and started afterwards.

For #2 we'll probably want a directory checked out (buildbot-configs?) then symlink/copy the needed files into the main buildbot basedir. A buildbot reconfig $basedir needs to be run afterwards (or a SIGHUP).

Things to consider:

* should be done out of band e.g. don't want buildbot updating itself because if we break it we have to fix by hand

* #1 will interrupt running builds nice-to-have would be to check if there are any active builds and wait if so (this may not be realistic on e.g. a master that is constantly busy).

For the purposes of bug 355309 I want to do the simplest thing that could possibly work (thinking e.g. a script in a while() loop waiting for CVS checkins and performing above actions). This script could also be responsible for starting the buildbot process.",rhelmer,rhelmer,worksforme,1,resolved,4,2013-08-12,0,42,2007-07-09,77,normal,2
MOZILLA.ORG-493727,2009-05-19,Repository Account Requests,MOZILLA.ORG,Create localizer LDAP/SVN account for Amitakhya Phukan,"Please create SVN account for:

Name: Amitakhya Phukan
Locale: as
email: aphukan.mozilla@gmail.com

This user needs to be added to our localizers group for SVN to commit via HTTPS with LDAP.

I believe his LDAP account was already created when his CVS/HG account was created in bug #448352 (committer's agreement sent too) but Amitakhya does not have a password for this account. If no LDAP account was created for him please create one if he has an LDAP account please reset the password and send it to him.

Thanks 

Thanks",smani,pascalc,worksforme,1,resolved,4,2010-05-09,0,22,2009-06-18,30,normal,2
CORE-23269,2000-01-06,JavaScript Engine,CORE,unexpected '' warning,on Mac I get a warning about a '' on line 1164.  This looks like a bug to me.,rogerl,brade,worksforme,1,resolved,4,2002-01-18,0,5,2000-01-10,4,normal,2
ADDONS.MOZILLA.ORG_GRAVEYARD-250781,2004-07-10,Public Pages,ADDONS.MOZILLA.ORG_GRAVEYARD,Add Quote Colors extension for TB/Moz,"Thanks for adding my extension to update.mozilla.org:

Name: Quote Colors
Homepage: http://quotecolors.mozdev.org
Author: Malte Rücker
Email: malte@6thfloor.de
Description: This extension allows you to configure text and background colors
for different quote levels in mail/news messages.

*** Thunderbird version compatible with version 0.7 (works up to version 0.9
at least it defined so in install.rdf)
Version: 0.2
Release date: 2004-06-27
URL to xpi package:
 http://downloads.mozdev.org/quotecolors/quotecolors.xpi
Size: 12 KB


*** Mozilla compatible version it has been tested with versions 1.5 to 1.7.
Version: 0.1c
Release date: 2004-05-08
xpi package:
 http://downloads.mozdev.org/quotecolors/quotecolors-moz.xpi
Size: 14 KB

Sorry if I missed anything important.",Bugzilla-alanjstrBugs,malte,worksforme,1,resolved,4,2016-02-04,0,23,2005-03-22,255,normal,2
CORE-182282,2002-11-27,DOM: Core & HTML,CORE,problem with content generated by javascript and after accessing it by getElementById function,"User-Agent:       Mozilla/5.0 (X11 U Linux i686 en-US rv:1.2) Gecko/20021126
Build Identifier: Mozilla/5.0 (X11 U Linux i686 en-US rv:1.2) Gecko/20021126

In an html page there is a script that generate content with the javascript
function document.write. This content is a DIV with id 'square' and class 'red'
which define a red border.
First problem this DIV have no class. it's present in the DOM tree (i can view
it with the dom inspector) but with no attribute (no class no id ...).
So after it's not possible to acces it with a document.getElementById(square).

This script was working on Mozilla 1.2b

Reproducible: Always

Steps to Reproduce:
1.try the script with 1.2 and 1.2b :)

Actual Results:  
with 1.2 div 'square' have not border
with 1.2b div 'square' has his border

Expected Results:  
red border in any version :)",jstenback+bmo,barliguy,worksforme,1,resolved,4,2002-12-03,0,14,2002-12-03,6,normal,2
CORE-494534,2009-05-22,DOM: Core & HTML,CORE,nsDOMStorage::CanAccessSystem is broken,"if (NS_SUCCEEDED(ssm->IsSystemPrincipal(aPrincipal &isSystem) && isSystem))

probably wants to be:

if (NS_SUCCEEDED(ssm->IsSystemPrincipal(aPrincipal &isSystem)) && isSystem)

This means that nsDOMStorage::CanAccessSystem always returns true which seems bad.

msvc warned about this:
c:/moz/mozilla-central/dom/src/storage/nsDOMStorage.cpp(1340) : warning C4806: '&' : unsafe operation: no value of type 'bool' promoted to type 'unsigned int' can equal the given constant",gavin.sharp,gavin.sharp,worksforme,1,resolved,4,2019-03-13,0,14,2009-05-24,2,normal,2
TOOLKIT-295538,2005-05-25,Add-ons Manager,TOOLKIT,Bump app.extensions.version to 1.0+ for pre-1.1 releases,"Bump app.extensions.version to 1.0+ for pre-1.1 releases

As discussed we should not ship our alphas with app.extensions.version set to
1.0 as that would most likely lead to a variety of painful problems (crashes
busted chrome etc.) for users moving from a 1.0 with many extensions to a Deer
Park Alpha 1 for example.",darin.moz,darin.moz,worksforme,1,resolved,4,2011-08-05,0,7,2005-05-26,1,blocker,6
CAMINO_GRAVEYARD-158180,2002-07-18,Preferences,CAMINO_GRAVEYARD,Preferences - Appearance section should have default button,"Build: 2002-07-18-05
Platform: OS X 10.1.5
Expected Results: Default button should be available to remove any user changes
What I got: Can't reset back to original settings


Steps to reproduce:

1) Go Navigator -Preferences
2) Click on Appearance icon
3) Notice no default button in either Color & Links or Fonts tab.",jpellico,chrispetersen,worksforme,1,resolved,4,2004-11-23,0,31,2004-11-23,859,normal,2
CORE-342511,2006-06-23,Spelling checker,CORE,correcting another word (with spell checker) doesn't cause current word to be spell-checked,"User-Agent:       Mozilla/5.0 (Windows U Windows NT 5.1 en-US rv:1.8.1a3) Gecko/20060622 BonEcho/2.0a3
Build Identifier: Mozilla/5.0 (Windows U Windows NT 5.1 en-US rv:1.8.1a3) Gecko/20060622 BonEcho/2.0a3

1. Type the following in a textarea: wone twoo
2. Right-click wone and select one.

After this the insertion point moves to the right of one.  Given that the insertion point is now away from twoo twoo should be underlined as incorrect but it isn't.

Reproducible: Always",martijn.martijn,tommyjb,worksforme,1,resolved,4,2008-01-30,0,34,2007-09-20,454,normal,2
CORE-472322,2009-01-06,XUL,CORE,[FIX]listboxbody and listitem not in XUL namespace treated specially when given XUL display,"We have code like this:

      else if (display->mDisplay == NS_STYLE_DISPLAY_GRID_GROUP) {
        nsCOMPtr layout
      
        if (aTag == nsGkAtoms::listboxbody) {
          NS_NewListBoxLayout(mPresShell layout)
          newFrame = NS_NewListBoxBodyFrame(mPresShell aStyleContext PR_FALSE layout)
        }
        else
        {
          NS_NewGridRowGroupLayout(mPresShell getter_AddRefs(layout))
          newFrame = NS_NewGridRowGroupFrame(mPresShell aStyleContext PR_FALSE layout)
        }

in ConstructXULFrame.  This isn't checking the namespace so a  say with the right display type will get a list box body frame not a grid row group frame.",bzbarsky,bzbarsky,worksforme,1,resolved,4,2009-01-06,0,3,2009-01-06,0,normal,2
CORE-529119,2009-11-16,Document Navigation,CORE,Funky behavior with XUL error pages,"There is some funky behavior going on recently with XUL error pages.  'Try Again' button loads the previous page you were on and the back button on the navigation bar seems to pick a random spot in the history to load.

STR:
1) Load http://www.google.com in a new tab
2) Go to http://www.23456789iuybh87g.com
3) Hit the 'Try Again' button google loads
4) Repeat steps 1-2
5) Hit the back button on the navigation bar and some random page from the history loads and not google

Regressed between 20091110 and 20091111
Pushlog for that range: http://hg.mozilla.org/mozilla-central/pushloghtml?fromchange=f4ef40336cc6&tochange=2eb351cc47d3",honzab.moz,u88484,worksforme,1,resolved,4,2010-12-17,1,51,2009-11-18,2,major,4
CORE-525582,2009-10-30,Layout,CORE,{inc}Text disappears after I tweak window-width with and ,"Created attachment 409440
testcase 1: only works if you save locally

STEPS TO REPRODUCE:
 1. Load URL
 2. Change Firefox's width so that the checkin message all fits on one line except for the final two words bug 523405 which wrap to their own line.
 3. Increase Firefox width slightly so that Bug pops back up to first line.

ACTUAL RESULTS:
 Bug number disappears from next line.

See attached reduced testcase which resizes your window at load-time and should automatically reproduce the bug for you.

BROKEN:
Mozilla/5.0 (X11 U Linux i686 en-US rv:1.9.3a1pre) Gecko/20091030 Minefield/3.7a1pre
WORKS:
Mozilla/5.0 (X11 U Linux i686 en-US rv:1.9.1.3) Gecko/20091020 Ubuntu/9.10 (karmic) Firefox/3.5.3",nobody,dholbert,worksforme,1,resolved,4,2009-11-03,0,8,2009-11-03,4,normal,2
ADDONS.MOZILLA.ORG_GRAVEYARD-258227,2004-09-06,Public Pages,ADDONS.MOZILLA.ORG_GRAVEYARD,Single Window Firefox extension out-of-date (1.4 is out),"User-Agent:       Mozilla/5.0 (Windows U Windows NT 5.0 en-US rv:1.7.3) Gecko/20040906 Firefox/1.0 PR (NOT FINAL)
Build Identifier: Mozilla/5.0 (Windows U Windows NT 5.0 en-US rv:1.7.3) Gecko/20040906 Firefox/1.0 PR (NOT FINAL)

The version of the Single Window extension for Firefox that is available on
update.mozilla.org is 1.0 (see URL above). At the author's homepage at
http://www.spuler.us/extensions/singlewindow.htm you can download version 1.4
which in addition to having new features is also compatible with Firefox 0.10.

Reproducible: Always
Steps to Reproduce:",Bugzilla-alanjstrBugs,dopefishjustin,worksforme,1,resolved,4,2016-02-04,0,6,2004-09-12,6,normal,2
NSPR-279071,2005-01-19,NSPR,NSPR,Duplicate #define of MAX_POLLING_INTERVAL,"this is defined in two places in the same file

see:
http://bonsai.mozilla.org/cvsblame.cgi?file=mozilla/nsprpub/pr/include/private/pprmwait.h&rev=3.6&root=/cvsroot&mark=4749#38

Checked from trunk not branch.",wtc,bugspam.Callek,worksforme,1,resolved,4,2005-01-20,0,2,2005-01-20,1,trivial,1
CORE-460504,2008-10-17,JavaScript Engine,CORE,More incorrect decompilation with genexp in for-loop-condition,"js> f = function () { for( x (1 for each (y in [])) ) { } }
function () {
    for ( x 1 for each (y in [])) {
    }
}
js> eval(uneval(f))
typein:9: SyntaxError: missing  after for-loop condition:
typein:9: (function () {for ( x 1 for each (y in [])) {}})
typein:9: ..........................^

The patch in bug 443074 fixed this for || but not for .",brendan,jruderman,worksforme,1,resolved,4,2009-03-14,0,3,2009-03-06,140,normal,2
FIREFOX_BUILD_SYSTEM-392834,2007-08-19,General,FIREFOX_BUILD_SYSTEM,fix build bustage with --enable-trace-malloc and --enable-libxul,"Created attachment 277335
patch

The combination of --enable-trace-malloc and --enable-libxul was pretty badly busted when I turned on trace-malloc for the Mac leak test tinderbox which has libxul enabled.

Since there was a LIBXUL_LIBRARY = 1 in tools/trace-malloc/lib/Makefile.in and since trace-malloc used to be part of XPCOM I pushed forward in the trace-malloc-inside-libXUL approach to fixing the bustage and checked in this patch as a bustage fix.  But I'd like after-the-fact review on it.",dbaron,dbaron,worksforme,1,resolved,4,2018-03-02,0,1,2007-08-19,0,normal,2
RELEASE_ENGINEERING-413032,2008-01-18,General,RELEASE_ENGINEERING,Add Camino 1.6b2 to bouncer,"+++ This bug was initially created as a clone of Bug #412678 +++

We're doing an emergency Camino 1.6b2 release to pick up the fix for bug 412701 a serious crasher.  We'd like for this release to be added to bouncer.

Camino 1.6b2 en-US is http://ftp.mozilla.org/pub/mozilla.org/camino/releases/en-US/Camino-1.6b2.dmg .

There is no multilingual version for this release.",nthomas,mark,worksforme,1,resolved,4,2013-08-12,0,2,2008-01-18,0,normal,2
CORE-169534,2002-09-18,JavaScript Engine,CORE,crash on opening page,"User-Agent:       Mozilla/5.0 (Windows U Windows NT 5.0 en-US rv:1.2a) Gecko/20020910
Build Identifier: Mozilla/5.0 (Windows U Windows NT 5.0 en-US rv:1.2a) Gecko/20020910

Page contains only JavaScript that uses a regular expression to edit a string.


Reproducible: Always

Steps to Reproduce:
1.simply attempt to load page
2.
3.

Actual Results:  
get message that Mozilla has created an error and will shut down.  Message states
that a lod entry will be made but I cannot find the log.

Expected Results:  
Display result of editing string. If there is an error in the regular
expression report to me the error. The page loads correctly in IE 5.5
and Netscape 4.7.

I don't have the Talkback crash ID.  I will attempt again and amend this report.",rogerl,dick-curtis,worksforme,1,resolved,4,2004-04-03,0,14,2004-04-03,563,critical,5
BUGZILLA-323575,2006-01-15,Bugzilla-General,BUGZILLA,[PostgreSQL] sanitycheck.cgi?createmissinggroupcontrolmapentries=1 fails,"DBD::Pg::db selectall_arrayref failed: ERROR:  column gcm.membercontrol must appear in the GROUP BY clause or be used in an aggregate function [for Statement     SELECT bugs.product_id
                      bgm.group_id
                      gcm.membercontrol
                      groups.name
                      products.name
                 FROM bugs
           INNER JOIN bug_group_map AS bgm
                   ON bugs.bug_id = bgm.bug_id
           INNER JOIN groups
                   ON bgm.group_id = groups.id
           INNER JOIN products
                   ON bugs.product_id = products.id
            LEFT JOIN group_control_map AS gcm
                   ON bugs.product_id = gcm.product_id
                  AND    bgm.group_id = gcm.group_id
                WHERE COALESCE(gcm.membercontrol 0) = 0
          GROUP BY bugs.product_id bgm.group_id] at /var/www/html/qa222pg/sanitycheck.cgi line 148",LpSolit,LpSolit,worksforme,1,resolved,4,2006-01-16,0,4,2006-01-16,1,normal,2
CORE-142718,2002-05-07,MathML,CORE,Document how to get the MathML fonts to work on Solaris,This is a follow-up to bug 120560.,roland.mainz,rbs,worksforme,1,resolved,4,2003-06-06,0,16,2002-12-29,236,normal,2
SEAMONKEY-239404,2004-04-01,UI Design,SEAMONKEY,onerror popups should be blocked,"Onerror can be abused by intentionally triggering an error so onerror popups
should be disallowed.",danm.moz,jruderman,worksforme,1,resolved,4,2006-03-12,0,6,2004-04-05,4,normal,2
TOOLKIT-334808,2006-04-20,Application Update,TOOLKIT,Update wizard should care about accessKeys,"User-Agent:       Mozilla/5.0 (Windows U Win98 en-US rv:1.8) Gecko/20060419 Firefox/2.0a1
Build Identifier: Mozilla/5.0 (Windows U Win98 en-US rv:1.8) Gecko/20060419 Firefox/2.0a1

When updates are available 'Dowload & Install Now' appears where N shows up as access key where it should be D as defined in updates.dtd. Apparently the entity is ignored and button-next-xxx.accesskey from wizard.dtd is used instead. For en-US this may not be a huge problem (as D or N both look well) but it certainly affects l10n.

The same behaviour happened for Submit Report (bug 320736) so this may need a similar fix.

Reproducible: Always",mwu.code,tonnes.mb,worksforme,1,resolved,4,2008-07-31,0,10,2006-06-30,71,normal,2
CORE-514634,2009-09-04,Layout,CORE,some misc block frame code cleanup,Noticed a few things while working on another bug that I wanted to followup on.,tnikkel,tnikkel,worksforme,1,resolved,4,2009-09-10,0,6,2009-09-10,6,normal,2
